TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,AmountToBalanceRatio,AmountPerLogin,TransactionHour,TimeOfDay,KMeans_Cluster,Potential_Fraud
TX002179,AC00220,38.41,2023-04-11 16:06:20,Debit,Denver,D000449,158.135.64.240,M068,ATM,40,Doctor,117,1,9129.68,2024-11-04 08:07:27,0.0042071573154804755,38.409999961589996,16,2,0,False
TX002180,AC00276,53.52,2023-03-31 16:18:37,Debit,San Diego,D000584,163.69.89.200,M066,Branch,49,Engineer,55,1,2227.49,2024-11-04 08:08:36,0.024027043892442156,53.51999994648,16,2,0,False
TX002181,AC00084,498.59,2023-10-23 18:41:35,Debit,Philadelphia,D000553,143.212.47.226,M060,Online,57,Retired,138,1,2619.46,2024-11-04 08:11:11,0.1903407572552395,498.5899995014099,18,2,0,False
TX002182,AC00189,13.3,2023-06-06 16:36:30,Debit,San Antonio,D000167,144.228.168.6,M009,ATM,23,Student,63,1,213.0,2024-11-04 08:09:17,0.06244131455369747,13.2999999867,16,2,0,False
TX002183,AC00209,189.65,2023-09-25 16:32:45,Debit,Charlotte,D000346,145.76.10.8,M100,ATM,21,Student,60,1,8457.09,2024-11-04 08:11:01,0.02242497123714866,189.64999981034998,16,2,0,False
TX002184,AC00324,255.32,2023-09-13 16:14:04,Debit,Baltimore,D000652,47.167.178.158,M018,ATM,80,Retired,27,1,6290.62,2024-11-04 08:07:29,0.04058741427712362,255.31999974467996,16,2,0,False
TX002185,AC00159,230.51,2023-02-17 18:01:18,Credit,Memphis,D000599,42.219.228.159,M062,Branch,51,Engineer,56,1,9522.37,2024-11-04 08:10:49,0.024207208919625654,230.50999976948998,18,2,0,False
TX002186,AC00497,237.74,2023-06-12 18:51:29,Debit,Tucson,D000171,93.115.61.201,M022,ATM,61,Doctor,152,1,11795.12,2024-11-04 08:10:26,0.02015579324330569,237.73999976226,18,2,0,False
TX002187,AC00257,512.76,2023-04-11 16:37:54,Debit,Fresno,D000678,210.228.226.64,M080,ATM,52,Doctor,26,1,5121.36,2024-11-04 08:07:06,0.10012184263553038,512.75999948724,16,2,0,False
TX002188,AC00353,151.37,2023-04-03 16:55:21,Debit,Baltimore,D000017,104.155.121.252,M044,ATM,54,Engineer,53,1,8356.08,2024-11-04 08:08:41,0.018114953423134038,151.36999984863,16,2,0,False
TX002189,AC00115,85.01,2023-01-23 18:35:43,Credit,Portland,D000185,218.54.207.160,M014,ATM,25,Student,157,1,1299.4,2024-11-04 08:08:58,0.06542250269350051,85.00999991499,18,2,0,False
TX002190,AC00478,444.47,2023-01-16 16:15:57,Debit,San Jose,D000031,40.45.69.120,M005,Online,57,Retired,61,1,6062.94,2024-11-04 08:10:42,0.07330931858140222,444.46999955552997,16,2,0,False
TX002191,AC00497,184.19,2023-04-24 16:28:14,Debit,Indianapolis,D000396,80.75.92.66,M035,ATM,67,Retired,58,1,7588.67,2024-11-04 08:10:28,0.024271710326048662,184.18999981580998,16,2,0,False
TX002192,AC00131,879.25,2023-11-07 17:44:12,Credit,Memphis,D000073,190.164.160.79,M086,Online,24,Student,137,1,125.85,2024-11-04 08:08:02,6.986491855327879,879.24999912075,17,2,1,True
TX002193,AC00059,55.98,2023-09-25 16:41:04,Credit,Kansas City,D000551,70.130.169.235,M013,Branch,24,Student,87,1,7047.04,2024-11-04 08:12:04,0.007943760784668748,55.979999944019994,16,2,0,False
TX002194,AC00101,54.91,2023-02-13 16:08:58,Credit,Columbus,D000091,147.125.143.41,M010,ATM,41,Engineer,275,1,7927.27,2024-11-04 08:07:25,0.006926722566532118,54.90999994508999,16,2,0,False
TX002195,AC00418,1047.69,2023-10-16 16:32:31,Debit,Austin,D000008,51.196.87.214,M037,Online,20,Student,139,1,1889.78,2024-11-04 08:10:42,0.5543978664180199,1047.68999895231,16,2,0,False
TX002196,AC00384,393.74,2023-12-04 18:11:56,Debit,Charlotte,D000407,62.27.235.199,M099,Online,26,Student,90,1,1769.06,2024-11-04 08:06:52,0.22257017851275676,393.73999960625997,18,2,0,False
TX002197,AC00496,58.94,2023-01-16 16:16:42,Debit,Miami,D000686,56.116.189.0,M046,Online,30,Engineer,26,1,4575.98,2024-11-04 08:08:38,0.012880301050264012,58.939999941059995,16,2,0,False
TX002198,AC00145,515.57,2023-01-02 17:26:34,Debit,Columbus,D000196,147.227.81.224,M027,ATM,27,Engineer,56,1,9269.67,2024-11-04 08:06:54,0.05561902419395128,515.56999948443,17,2,0,False
TX002199,AC00131,332.15,2023-10-16 17:12:32,Debit,Dallas,D000421,37.213.85.222,M030,ATM,59,Doctor,105,1,9749.46,2024-11-04 08:07:16,0.034068553540397714,332.14999966784995,17,2,0,False
TX002200,AC00224,177.94,2023-09-26 16:08:25,Debit,Milwaukee,D000698,27.93.195.98,M088,Online,19,Student,173,1,123.24,2024-11-04 08:11:29,1.4438493995338864,177.93999982205997,16,2,1,True
TX002201,AC00219,68.68,2023-09-18 16:15:19,Debit,Sacramento,D000362,195.226.203.234,M094,Online,49,Engineer,141,1,4718.51,2024-11-04 08:06:27,0.014555442290041866,68.67999993132,16,2,0,False
TX002202,AC00385,1431.54,2023-12-11 16:23:59,Debit,Portland,D000490,68.254.244.208,M075,Online,20,Student,84,1,1171.98,2024-11-04 08:08:41,1.221471356165445,1431.5399985684599,16,2,1,True
TX002203,AC00133,240.03,2023-02-27 17:25:09,Debit,Atlanta,D000575,211.45.75.44,M079,Online,33,Engineer,31,1,7807.73,2024-11-04 08:09:41,0.030742610208084713,240.02999975996997,17,2,0,False
TX002204,AC00056,168.34,2023-06-27 18:14:30,Debit,Phoenix,D000638,81.222.37.186,M068,ATM,64,Retired,240,1,7483.01,2024-11-04 08:11:10,0.022496294940134717,168.33999983165998,18,2,0,False
TX002205,AC00358,474.77,2023-10-06 18:26:45,Debit,Boston,D000164,65.124.242.67,M038,Online,46,Engineer,284,1,8494.53,2024-11-04 08:06:24,0.05589126178846199,474.76999952522993,18,2,0,False
TX002206,AC00419,451.7,2023-03-01 16:56:01,Debit,Chicago,D000250,191.91.45.159,M017,Online,29,Engineer,103,1,8994.67,2024-11-04 08:10:51,0.050218629477229264,451.69999954829996,16,2,0,False
TX002207,AC00464,243.85,2023-12-20 16:41:44,Debit,Omaha,D000300,197.162.55.147,M082,Branch,39,Engineer,43,1,4576.78,2024-11-04 08:08:53,0.05327981681442995,243.84999975614997,16,2,0,False
TX002208,AC00430,5.76,2023-08-28 17:13:52,Debit,Houston,D000277,145.246.171.225,M070,Branch,38,Engineer,164,1,5859.79,2024-11-04 08:09:21,0.0009829703794844212,5.759999994239999,17,2,0,False
TX002209,AC00071,435.08,2023-07-24 16:01:27,Debit,San Francisco,D000513,109.211.212.135,M038,Online,55,Engineer,78,1,2103.41,2024-11-04 08:11:15,0.2068450753775028,435.07999956491994,16,2,0,False
TX002210,AC00404,127.78,2023-04-25 16:41:32,Debit,Miami,D000586,112.196.12.19,M050,ATM,20,Student,170,1,1046.66,2024-11-04 08:10:26,0.1220835801500754,127.77999987221999,16,2,0,False
TX002211,AC00349,23.14,2023-11-15 17:23:40,Credit,Mesa,D000555,122.30.82.244,M064,Online,47,Doctor,93,1,10536.54,2024-11-04 08:09:21,0.002196166863125637,23.13999997686,17,2,0,False
TX002212,AC00235,545.87,2023-01-02 16:31:28,Debit,Miami,D000676,162.207.77.170,M026,Branch,27,Engineer,41,1,4860.01,2024-11-04 08:09:44,0.11231869893269512,545.8699994541299,16,2,0,False
TX002213,AC00228,21.21,2023-12-04 16:20:16,Debit,Nashville,D000338,105.87.212.115,M063,Online,55,Engineer,37,1,9575.42,2024-11-04 08:07:18,0.0022150464418268633,21.209999978789998,16,2,0,False
TX002214,AC00024,423.53,2023-08-10 17:08:52,Credit,Kansas City,D000239,32.71.250.58,M025,Branch,50,Doctor,81,1,5453.4,2024-11-04 08:07:23,0.0776634759966117,423.52999957646995,17,2,0,False
TX002215,AC00330,142.1,2023-06-08 17:08:06,Credit,San Francisco,D000244,158.129.49.240,M056,Online,18,Student,109,1,1545.64,2024-11-04 08:11:56,0.09193602650028988,142.09999985789997,17,2,0,False
TX002216,AC00290,1413.24,2023-11-06 18:59:24,Debit,New York,D000356,166.41.54.117,M016,ATM,58,Engineer,199,1,7272.01,2024-11-04 08:11:26,0.19433966674960645,1413.2399985867598,18,2,0,False
TX002217,AC00042,114.15,2023-02-21 16:47:54,Debit,Atlanta,D000395,49.29.37.185,M001,ATM,19,Student,52,1,1612.4,2024-11-04 08:08:38,0.07079508806743315,114.14999988585,16,2,0,False
TX002218,AC00203,275.98,2023-12-15 16:04:20,Credit,Washington,D000652,89.18.54.235,M053,Online,72,Retired,67,1,6151.05,2024-11-04 08:07:16,0.04486713650514223,275.97999972402,16,2,0,False
TX002219,AC00248,590.68,2023-09-25 16:56:21,Debit,Washington,D000249,179.43.245.131,M037,Branch,27,Student,23,1,852.2,2024-11-04 08:09:15,0.693123679886537,590.6799994093199,16,2,0,False
TX002220,AC00140,152.42,2023-10-23 16:45:37,Debit,San Jose,D000164,38.166.40.246,M057,ATM,42,Doctor,176,1,9141.79,2024-11-04 08:12:18,0.01667288353812364,152.41999984758,16,2,0,False
TX002221,AC00095,395.77,2023-02-27 16:24:11,Credit,El Paso,D000281,113.201.172.36,M095,Branch,43,Doctor,118,1,6425.99,2024-11-04 08:08:17,0.06158895360869506,395.76999960422995,16,2,0,False
TX002222,AC00225,615.16,2023-02-06 16:40:27,Debit,Boston,D000092,62.27.235.199,M080,Online,26,Student,140,1,214.61,2024-11-04 08:06:37,2.866408834616903,615.1599993848399,16,2,1,False
TX002223,AC00445,207.82,2023-02-28 16:34:45,Credit,Las Vegas,D000181,32.71.250.58,M078,Online,19,Student,30,1,229.02,2024-11-04 08:07:02,0.9074316653527751,207.81999979217997,16,2,0,True
TX002224,AC00385,220.52,2023-06-07 16:07:22,Debit,Seattle,D000512,47.82.77.181,M054,ATM,57,Retired,152,1,1793.09,2024-11-04 08:07:19,0.12298323006646461,220.51999977948,16,2,0,False
TX002225,AC00143,281.47,2023-08-18 17:02:15,Debit,Philadelphia,D000469,100.198.165.4,M029,ATM,34,Engineer,142,1,4437.48,2024-11-04 08:11:13,0.06343014503725912,281.46999971853,17,2,0,False
TX002226,AC00448,57.91,2023-11-28 16:45:08,Credit,Sacramento,D000391,73.156.208.26,M079,Branch,58,Engineer,97,1,3641.06,2024-11-04 08:07:03,0.015904709068234,57.90999994208999,16,2,0,False
TX002227,AC00273,30.48,2023-12-04 16:27:11,Credit,Seattle,D000481,49.20.211.229,M073,Branch,32,Doctor,78,1,11481.85,2024-11-04 08:07:38,0.00265462447253686,30.479999969519998,16,2,0,False
TX002228,AC00291,1152.58,2023-09-13 17:58:16,Debit,Austin,D000159,197.162.55.147,M020,Branch,65,Retired,180,1,7567.17,2024-11-04 08:11:45,0.15231321616930074,1152.5799988474198,17,2,0,False
TX002229,AC00337,453.09,2023-06-05 16:24:22,Debit,San Jose,D000149,81.222.37.186,M088,Branch,48,Doctor,97,1,6708.65,2024-11-04 08:08:12,0.06753817832200702,453.08999954690995,16,2,0,False
TX002230,AC00332,424.47,2023-02-27 16:05:35,Debit,Oklahoma City,D000419,151.247.130.190,M050,Online,22,Student,116,1,5491.55,2024-11-04 08:08:43,0.07729511704344359,424.46999957553,16,2,0,False
TX002231,AC00040,228.4,2023-01-05 16:22:12,Debit,Omaha,D000315,149.46.124.220,M060,ATM,67,Doctor,116,1,9598.43,2024-11-04 08:09:36,0.0237955582319167,228.3999997716,16,2,0,False
TX002232,AC00089,67.17,2023-07-03 18:03:48,Debit,Seattle,D000564,101.223.82.253,M034,Online,63,Doctor,48,1,14410.44,2024-11-04 08:08:55,0.004661203960461675,67.16999993283,18,2,0,False
TX002233,AC00231,284.89,2023-12-18 17:53:03,Debit,Atlanta,D000039,43.98.242.106,M042,Online,53,Doctor,115,1,9738.6,2024-11-04 08:06:51,0.029253691495694525,284.88999971511,17,2,0,False
TX002234,AC00277,118.69,2023-02-13 18:36:21,Debit,Omaha,D000217,152.140.239.181,M029,Online,33,Doctor,296,1,749.34,2024-11-04 08:10:00,0.15839271892577683,118.68999988130999,18,2,0,False
TX002235,AC00465,221.33,2023-10-18 18:17:05,Debit,Louisville,D000383,77.7.223.184,M015,ATM,27,Student,276,1,1185.43,2024-11-04 08:09:51,0.18670862050042034,221.32999977867,18,2,0,False
TX002236,AC00205,252.31,2023-03-29 16:10:33,Credit,Seattle,D000419,47.167.178.158,M037,ATM,26,Student,172,1,1584.6,2024-11-04 08:12:07,0.15922630316789144,252.30999974768997,16,2,0,False
TX002237,AC00036,58.85,2023-05-15 17:15:25,Credit,Milwaukee,D000517,221.169.49.152,M041,Online,71,Retired,115,1,1789.8,2024-11-04 08:06:34,0.03288076880096498,58.849999941149996,17,2,0,False
TX002238,AC00227,194.68,2023-04-24 16:32:48,Debit,Memphis,D000481,1.7.29.72,M002,Online,32,Doctor,165,1,14494.18,2024-11-04 08:11:54,0.0134315980621178,194.67999980532,16,2,0,False
TX002239,AC00251,433.53,2023-10-19 17:06:57,Debit,Philadelphia,D000573,166.79.195.157,M098,Branch,38,Doctor,231,1,6368.32,2024-11-04 08:09:08,0.06807603889250727,433.52999956646994,17,2,0,False
TX002240,AC00298,178.26,2023-10-16 16:55:59,Debit,Oklahoma City,D000302,92.90.132.79,M003,ATM,59,Retired,59,1,1137.13,2024-11-04 08:08:51,0.1567630789793983,178.25999982173997,16,2,0,False
TX002241,AC00315,207.65,2023-09-11 16:52:21,Debit,San Francisco,D000511,152.234.65.155,M066,Online,34,Engineer,98,1,5143.8,2024-11-04 08:09:29,0.040368987907764615,207.64999979235,16,2,0,False
TX002242,AC00292,237.0,2023-02-10 16:50:10,Debit,Tucson,D000277,203.170.198.177,M076,Online,49,Doctor,115,1,14021.4,2024-11-04 08:08:13,0.016902734391714316,236.99999976299998,16,2,0,False
TX002243,AC00252,1169.59,2023-12-25 17:12:21,Debit,New York,D000484,142.184.68.230,M067,Online,28,Student,114,1,5946.45,2024-11-04 08:11:33,0.19668709902543588,1169.5899988304097,17,2,0,False
TX002244,AC00400,347.63,2023-12-13 16:41:13,Credit,Chicago,D000561,166.79.195.157,M025,Online,25,Student,272,1,1400.04,2024-11-04 08:08:39,0.2483000485698635,347.62999965237,16,2,0,False
TX002245,AC00384,517.68,2023-04-05 17:52:24,Debit,Omaha,D000076,59.145.242.13,M066,ATM,31,Doctor,24,1,11305.81,2024-11-04 08:08:06,0.045788846619565886,517.6799994823199,17,2,0,False
TX002246,AC00329,36.25,2023-11-27 18:28:57,Debit,Tucson,D000284,188.205.152.176,M059,Branch,52,Doctor,76,1,193.06,2024-11-04 08:10:09,0.1877654615135825,36.24999996375,18,2,0,False
TX002247,AC00033,46.53,2023-06-22 17:27:50,Debit,San Francisco,D000287,133.67.250.163,M082,ATM,42,Engineer,34,1,4468.12,2024-11-04 08:07:22,0.010413775816224628,46.529999953469996,17,2,0,False
TX002248,AC00003,207.47,2023-10-02 18:57:19,Debit,Miami,D000643,147.234.20.46,M045,ATM,53,Doctor,12,1,1688.9,2024-11-04 08:07:01,0.12284327076788273,207.46999979253,18,2,0,False
TX002249,AC00429,199.7,2023-04-03 18:41:57,Debit,Indianapolis,D000545,60.197.167.40,M084,ATM,43,Engineer,285,1,7574.45,2024-11-04 08:08:58,0.026364950590468433,199.69999980029996,18,2,0,False
TX002250,AC00488,307.89,2023-07-10 16:34:43,Credit,Nashville,D000260,136.250.159.93,M032,Online,62,Retired,90,1,2637.55,2024-11-04 08:11:34,0.11673333206948995,307.88999969210994,16,2,0,False
TX002251,AC00325,403.63,2023-06-08 16:56:16,Debit,Las Vegas,D000573,96.162.11.85,M042,Branch,31,Engineer,167,3,3304.02,2024-11-04 08:07:58,0.1221633040961852,134.54333328848554,16,2,0,False
TX002252,AC00359,20.06,2023-04-19 16:41:27,Debit,Memphis,D000184,206.168.209.111,M017,ATM,27,Student,144,1,445.21,2024-11-04 08:10:01,0.04505738864795252,20.05999997994,16,2,0,False
TX002253,AC00478,236.57,2023-09-01 17:51:34,Debit,Sacramento,D000656,173.135.78.201,M023,ATM,79,Retired,112,1,3488.77,2024-11-04 08:06:31,0.06780899858687509,236.56999976342996,17,2,0,False
TX002254,AC00236,0.32,2023-08-04 17:44:36,Debit,Boston,D000129,173.135.78.201,M033,ATM,39,Engineer,136,1,7158.58,2024-11-04 08:09:57,4.470160283184029e-05,0.31999999968,17,2,0,False
TX002255,AC00085,14.28,2023-09-15 17:03:44,Debit,Phoenix,D000429,200.136.146.93,M059,ATM,23,Student,81,1,1597.51,2024-11-04 08:07:23,0.008938911180519095,14.279999985719998,17,2,0,False
TX002256,AC00349,232.35,2023-05-12 16:14:22,Credit,Atlanta,D000438,141.121.30.32,M048,Branch,33,Engineer,153,1,4186.25,2024-11-04 08:08:22,0.05550313526424472,232.34999976764996,16,2,0,False
TX002257,AC00314,317.53,2023-02-24 18:25:34,Debit,Miami,D000034,137.33.78.168,M070,Online,44,Engineer,104,1,6237.68,2024-11-04 08:06:39,0.05090514422027886,317.52999968246996,18,2,0,False
TX002258,AC00056,74.67,2023-05-15 17:37:32,Debit,Indianapolis,D000667,16.131.3.140,M074,ATM,43,Engineer,283,1,3449.35,2024-11-04 08:11:01,0.02164755678605487,74.66999992532999,17,2,0,False
TX002259,AC00399,65.01,2023-10-24 17:28:18,Credit,Austin,D000697,93.115.61.201,M004,Online,29,Doctor,67,1,10235.19,2024-11-04 08:09:26,0.006351616335406929,65.00999993499,17,2,0,False
TX002260,AC00324,0.45,2023-07-26 17:29:24,Debit,Kansas City,D000334,5.50.152.168,M078,Branch,34,Engineer,172,1,8670.23,2024-11-04 08:10:09,5.190173732414804e-05,0.44999999955,17,2,0,False
TX002261,AC00095,364.13,2023-02-03 16:06:00,Debit,Fort Worth,D000080,13.149.61.4,M070,ATM,63,Doctor,61,1,8198.0,2024-11-04 08:10:23,0.04441693095876501,364.12999963587,16,2,0,False
TX002262,AC00086,340.13,2023-02-06 17:23:52,Debit,Mesa,D000203,165.35.58.173,M029,Branch,24,Student,32,3,1149.74,2024-11-04 08:11:48,0.2958321011704422,113.37666662887445,17,2,0,False
TX002263,AC00279,15.81,2023-03-02 18:36:55,Debit,Oklahoma City,D000606,96.24.89.146,M018,Branch,69,Doctor,11,4,8384.85,2024-11-04 08:12:06,0.0018855435696521839,3.952499999011875,18,2,0,False
TX002264,AC00431,222.66,2023-06-28 16:05:19,Debit,Detroit,D000106,35.67.21.23,M038,Online,39,Doctor,88,1,14466.38,2024-11-04 08:10:50,0.01539154923346301,222.65999977733998,16,2,0,False
TX002265,AC00369,638.24,2023-03-09 18:04:32,Debit,Phoenix,D000225,29.168.185.63,M047,Branch,48,Engineer,64,1,5695.78,2024-11-04 08:11:49,0.11205488976046966,638.2399993617599,18,2,0,False
TX002266,AC00089,241.21,2023-09-25 16:37:04,Debit,Omaha,D000264,116.237.223.50,M037,ATM,31,Engineer,108,1,1220.86,2024-11-04 08:09:16,0.1975738413903334,241.20999975879,16,2,0,False
TX002267,AC00035,171.16,2023-09-28 16:33:08,Debit,New York,D000459,147.119.62.178,M058,Online,51,Retired,42,1,6126.5,2024-11-04 08:11:02,0.02793764792295308,171.15999982883997,16,2,0,False
TX002268,AC00416,1360.67,2023-04-19 16:38:41,Debit,Raleigh,D000017,164.75.163.220,M092,Branch,29,Engineer,118,1,2861.65,2024-11-04 08:06:27,0.47548442332204305,1360.66999863933,16,2,0,False
TX002269,AC00056,37.65,2023-09-25 17:29:01,Credit,San Jose,D000211,219.219.117.136,M062,Online,27,Student,109,1,411.78,2024-11-04 08:11:02,0.09143231822795805,37.649999962349995,17,2,0,False
TX002270,AC00197,25.77,2023-10-02 16:32:31,Debit,Memphis,D000428,93.170.203.44,M054,Online,68,Retired,18,1,4331.54,2024-11-04 08:06:40,0.005949385207107414,25.769999974229997,16,2,0,False
TX002271,AC00396,789.8,2023-07-10 16:04:39,Debit,Jacksonville,D000271,63.82.133.139,M038,ATM,40,Doctor,94,1,13948.09,2024-11-04 08:07:32,0.05662424030816716,789.7999992101999,16,2,0,False
TX002272,AC00295,308.85,2023-11-29 18:03:46,Credit,Los Angeles,D000342,116.43.88.219,M030,Branch,20,Student,33,2,333.19,2024-11-04 08:08:15,0.926948587890012,154.4249999227875,18,2,0,True
TX002273,AC00268,1454.52,2023-09-22 16:13:06,Debit,Miami,D000598,34.169.232.37,M088,ATM,27,Student,20,1,1189.03,2024-11-04 08:07:18,1.2232828439978611,1454.51999854548,16,2,1,True
TX002274,AC00357,806.97,2023-03-07 17:48:05,Debit,Seattle,D000691,193.221.15.59,M028,Online,25,Student,11,1,102.2,2024-11-04 08:08:53,7.895988258239765,806.9699991930299,17,2,1,True
TX002275,AC00490,364.81,2023-06-26 17:34:00,Debit,Charlotte,D000079,142.148.226.178,M027,Online,25,Student,53,1,1145.23,2024-11-04 08:07:19,0.3185473660309994,364.80999963518997,17,2,0,False
TX002276,AC00367,490.82,2023-06-01 18:04:35,Debit,Kansas City,D000573,17.36.132.202,M029,ATM,26,Engineer,114,1,8704.27,2024-11-04 08:09:41,0.05638841626005898,490.81999950918,18,2,0,False
TX002277,AC00093,1021.38,2023-01-27 18:59:43,Debit,Detroit,D000256,62.152.134.92,M013,Branch,61,Doctor,125,1,6223.26,2024-11-04 08:08:46,0.16412298377375134,1021.3799989786199,18,2,0,False
TX002278,AC00177,311.28,2023-05-22 16:41:12,Debit,Atlanta,D000515,188.205.152.176,M045,Branch,49,Doctor,198,1,135.96,2024-11-04 08:09:13,2.2894969108392944,311.27999968871995,16,2,1,False
TX002279,AC00118,85.03,2023-04-10 16:52:51,Debit,San Diego,D000109,160.65.101.37,M020,ATM,51,Retired,48,1,4597.57,2024-11-04 08:06:59,0.01849455255710767,85.02999991496999,16,2,0,False
TX002280,AC00183,307.75,2023-04-12 17:54:47,Debit,Detroit,D000612,39.129.125.110,M085,Branch,64,Doctor,63,1,1061.58,2024-11-04 08:10:03,0.2898980764518078,307.74999969224996,17,2,0,False
TX002281,AC00137,333.67,2023-07-06 18:09:06,Debit,Fort Worth,D000288,129.108.48.116,M037,Online,36,Engineer,68,1,9238.08,2024-11-04 08:08:44,0.03611897710346348,333.66999966633,18,2,0,False
TX002282,AC00225,589.89,2023-10-20 16:29:44,Debit,Jacksonville,D000252,88.55.149.101,M028,Branch,56,Engineer,213,3,9404.63,2024-11-04 08:12:03,0.06272336072763493,196.62999993445666,16,2,0,False
TX002283,AC00191,372.08,2023-03-06 16:37:23,Debit,Houston,D000470,102.203.223.1,M032,Branch,66,Doctor,63,1,13330.74,2024-11-04 08:12:15,0.027911428772894233,372.07999962791996,16,2,0,False
TX002284,AC00373,502.9,2023-09-18 17:13:32,Credit,Fresno,D000384,135.73.131.111,M001,Online,26,Student,141,1,341.24,2024-11-04 08:08:40,1.4737428202981075,502.89999949709994,17,2,1,True
TX002285,AC00167,103.81,2023-09-27 16:39:38,Debit,Oklahoma City,D000283,214.32.109.197,M098,ATM,36,Doctor,34,1,7044.63,2024-11-04 08:11:54,0.014736047173518731,103.80999989618999,16,2,0,False
TX002286,AC00149,69.43,2023-02-06 17:38:53,Debit,Las Vegas,D000472,134.247.5.188,M003,ATM,30,Engineer,162,1,9281.85,2024-11-04 08:08:31,0.007480189832845017,69.42999993057,17,2,0,False
TX002287,AC00453,110.4,2023-09-21 16:52:18,Credit,San Diego,D000153,60.43.160.195,M033,ATM,56,Doctor,62,1,8639.36,2024-11-04 08:08:33,0.012778724349950369,110.3999998896,16,2,0,False
TX002288,AC00253,275.65,2023-08-14 16:52:32,Credit,Atlanta,D000241,6.44.165.160,M013,Branch,28,Engineer,14,1,4957.57,2024-11-04 08:08:18,0.05560183719038649,275.64999972435,16,2,0,False
TX002289,AC00149,336.01,2023-11-09 18:45:10,Debit,Colorado Springs,D000216,16.250.113.156,M043,Online,63,Doctor,121,4,9938.2,2024-11-04 08:08:51,0.033809945462957694,84.00249997899937,18,2,0,False
TX002290,AC00359,251.8,2023-04-03 16:14:34,Debit,Mesa,D000657,59.208.79.116,M020,ATM,62,Doctor,102,1,11796.66,2024-11-04 08:10:15,0.02134502477819812,251.79999974819998,16,2,0,False
TX002291,AC00050,334.07,2023-08-11 17:27:16,Debit,New York,D000440,100.4.40.132,M054,Branch,59,Engineer,200,1,7306.79,2024-11-04 08:10:28,0.04572048738227789,334.06999966592997,17,2,0,False
